"","Area.Code","Year","TA Title","Region Title","Regional Industry GDP-Annual Total ($ M)_Scaled","Business Demography-Annual Total Enterprise Count_Scaled","Business Demography-Annual Total Employee Count_Scaled","Household-Average Income ($)_Scaled","Property-Regional Median Home Price Index ($)_Scaled","Property-New Building Consents Count_Scaled","Property-New Dwelling Units Consents Count_Scaled","Property-New Commercial Buildings Consents Count_Scaled","Population Estimation - Total Count_Scaled","Population Estimation - 0-14 Yrs Old Count_Scaled","Population Estimation - 15-39 Yrs Old Count_Scaled","Population Estimation - 40-64 Yrs Old Count_Scaled","Population Estimation - 65 Yrs Old and over Count_Scaled","Housing-Average Number of Active Bonds Count_Scaled","Housing-Average Median Rent ($)_Scaled","Business Demography-ANZSIC_Ind A_Enterprise Count_Scaled","Business Demography-ANZSIC_Ind B_Enterprise Count_Scaled","Business Demography-ANZSIC_Ind C_Enterprise Count_Scaled","Business Demography-ANZSIC_Ind D_Enterprise Count_Scaled","Business Demography-ANZSIC_Ind E_Enterprise Count_Scaled","Business Demography-ANZSIC_Ind F_Enterprise Count_Scaled","Business Demography-ANZSIC_Ind G_Enterprise Count_Scaled","Business Demography-ANZSIC_Ind H_Enterprise Count_Scaled","Business Demography-ANZSIC_Ind I_Enterprise Count_Scaled","Business Demography-ANZSIC_Ind J_Enterprise Count_Scaled","Business Demography-ANZSIC_Ind K_Enterprise Count_Scaled","Business Demography-ANZSIC_Ind L_Enterprise Count_Scaled","Business Demography-ANZSIC_Ind M_Enterprise Count_Scaled","Business Demography-ANZSIC_Ind N_Enterprise Count_Scaled","Business Demography-ANZSIC_Ind O_Enterprise Count_Scaled","Business Demography-ANZSIC_Ind P_Enterprise Count_Scaled","Business Demography-ANZSIC_Ind Q_Enterprise Count_Scaled","Business Demography-ANZSIC_Ind R_Enterprise Count_Scaled","Business Demography-ANZSIC_Ind S_Enterprise Count_Scaled","Business Demography-ANZSIC_Ind A_Employee Count_Scaled","Business Demography-ANZSIC_Ind B_Employee Count_Scaled","Business Demography-ANZSIC_Ind C_Employee Count_Scaled","Business Demography-ANZSIC_Ind D_Employee Count_Scaled","Business Demography-ANZSIC_Ind E_Employee Count_Scaled","Business Demography-ANZSIC_Ind F_Employee Count_Scaled","Business Demography-ANZSIC_Ind G_Employee Count_Scaled","Business Demography-ANZSIC_Ind H_Employee Count_Scaled","Business Demography-ANZSIC_Ind I_Employee Count_Scaled","Business Demography-ANZSIC_Ind J_Employee Count_Scaled","Business Demography-ANZSIC_Ind K_Employee Count_Scaled","Business Demography-ANZSIC_Ind L_Employee Count_Scaled","Business Demography-ANZSIC_Ind M_Employee Count_Scaled","Business Demography-ANZSIC_Ind N_Employee Count_Scaled","Business Demography-ANZSIC_Ind O_Employee Count_Scaled","Business Demography-ANZSIC_Ind P_Employee Count_Scaled","Business Demography-ANZSIC_Ind Q_Employee Count_Scaled","Business Demography-ANZSIC_Ind R_Employee Count_Scaled","Business Demography-ANZSIC_Ind S_Employee Count_Scaled","Local Authority Financial Stat- Total Government Spending ($ K)_Scaled","Local Authority Financial Stat- Total Govnerment Investment ($ K)_Scaled","Regional Industry GDP-Wholesale Trade ($ M)_Scaled","Regional Industry GDP-Transport, Postal And Warehousing ($ M)_Scaled","Regional Industry GDP-Retail Trade ($ M)_Scaled","Regional Industry GDP-Rental, Hiring And Real Estate Services ($ M)_Scaled","Regional Industry GDP-Public Administration And Safety ($ M)_Scaled","Regional Industry GDP-Professional, Scientific And Technical Services ($ M)_Scaled","Regional Industry GDP-Owner Occupied Property Operation ($ M)_Scaled","Regional Industry GDP-Manufacturing ($ M)_Scaled","Regional Industry GDP-Information Media, Telecommunications And Other Services ($ M)_Scaled","Regional Industry GDP-Health Care And Social Assistance ($ M)_Scaled","Regional Industry GDP-GST On Production, Import Duties and Other Taxes ($ M)_Scaled","Regional Industry GDP-Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services ($ M)_Scaled","Regional Industry GDP-Food And Beverage Services ($ M)_Scaled","Regional Industry GDP-Financial And Insurance Services ($ M)_Scaled","Regional Industry GDP-Education And Training ($ M)_Scaled","Regional Industry GDP-Construction ($ M)_Scaled","Regional Industry GDP-Agriculture ($ M)_Scaled","Regional Industry GDP-Administrative And Support Services ($ M)_Scaled","Regional Industry GDP-Accommodation ($ M)_Scaled","Economy Activities - GDP per capita ($)_Scaled","Regional Economic Statistics-Population Weighted Average Deprivation Index_Scaled"
"126","T070",2001,70,"Queenstown-Lakes District",0.0265988233656431,0.0336345381526104,0.0455427401099493,0.0029121742428347,0.00795859578627961,0.290552584670232,0.269972451790634,0.68,0.0390763765541741,0.05,0.0225563909774436,0.0566037735849057,0.0517241379310345,0.0310427968655817,0.058074474174505,0,0,0.0697674418604651,0.2,0.0542005420054201,0.0625,0.0112359550561798,0.0559440559440559,0.0307692307692308,0.148148148148148,0.00485436893203883,0.0359168241965974,0.0311111111111111,0,0.166666666666667,0,0,0.02,0.0612244897959184,0.166666666666667,0.525,0.0161290322580645,0.157894736842105,0.04,0.0652173913043478,0.0731707317073171,0.032967032967033,0.0348837209302326,0,0,0.118421052631579,0.0588235294117647,0.0254777070063694,0.0181818181818182,0.04,0.0327868852459016,0.029126213592233,0.0434782608695652,0.00120764392581756,0.209864958590021,0.0445590130730989,0.00307025465053281,0.0446459117345193,0.00549731810999087,0.0113056971846597,0.0081421548545678,0.01654364978366,0,0.0399578807359787,0.0107238605898123,0.0211566808289257,0.0821516646115906,0.0585308548130744,0.0201355661881978,0.0176350473361797,0.0228105053887203,0.201359223300971,0.0101241018941868,0.0331167376204347,0.0523460348307334,1
"127","T071",2001,71,"Dunedin City",0.0268945125836253,0,0.116666666666667,0.0317465684491863,0.00777915971269372,0.0623052959501558,0,0.346153846153846,0,0.8,0.428571428571429,0.09375,0,0.0507571384164483,0.00280898860443303,0.901234567901235,0.25,0.64,0.166666666666667,0,0.8,0.28,0.0303030303030303,0.238095238095238,0.1875,0.0277777777777778,0.0416666666666667,0,0,0.833333333333333,0,0.0555555555555556,0,0,0.34375,0.173553719008264,0.903225806451613,0.454545454545455,0,0.0909090909090909,0.0769230769230769,0.03125,0.142857142857143,0.4,0.0952380952380952,0,0.037037037037037,0.219512195121951,0.0740740740740741,0,0.166666666666667,0,0,0,0.0102675359586845,0.0627500370425248,0,0.0528364085893503,0.0632031164670332,0.0338834269662922,0,0,0.328032104637337,0,0.0235064551993284,0.0222813196291239,0.100524716929025,0.0203347938433884,0.077929465301479,0.0253981328940143,0.0259335565284574,0.30687599941852,0.0617245657568238,0.00758663112569201,0.0345915702296268,0.100000000000002
"128","T072",2001,72,"Clutha District",0.133749698286266,0.17910447761194,0.108527131782946,0.0558959609853695,0.00724579258304207,0.504273504273504,0.196428571428571,0.5,0.421052631578947,0.928571428571429,0.85,0.0769230769230769,0,0.0780413159908187,0.0208434318803544,0.851063829787234,0,0.666666666666667,0,0,0.428571428571429,0.818181818181818,0,0,0,0.0212765957446809,0.169934640522876,0,0,0.5,0.5,0.2,0.25,0.25,0.0625,0.9,0.555555555555556,0,0.235294117647059,0.3,0,0.153846153846154,0.545454545454545,0.791666666666667,0.277777777777778,0.25,0.285714285714286,0.136363636363636,0.0606060606060606,0.384615384615385,0.0476190476190476,0.482758620689655,0,0.000870025440407105,0.214689265536723,0.0951276102088167,0,0,0.188704318936877,0.0407667386609071,0,0.0381861575178997,0.16290338211067,0.0384226491405461,0.0551684088269454,0.0531129088990503,0.215386206183435,0.103174603174603,0.266826923076923,0.0935643564356436,0,0.263971663105813,0.0259067357512954,0.0465753424657534,0.14848626831598,0
"129","T073",2001,73,"Southland District",0.166977155289638,0.202898550724638,0.231502064147348,0.184739090964266,0.00772850927309646,0.965065502183406,0.274336283185841,0.692307692307692,0.1,0.666666666666667,0.625,0.181818181818182,0,0.0526315789473684,0.0477736552787061,0.981549815498155,0.666666666666667,0,0,0.0188679245283019,0.166666666666667,0.75,0.08,0,0.5,0,0.168067226890756,0.105263157894737,0.157894736842105,1,1,0.125,0.5,0,0.176470588235294,0.5,0.2,0.411764705882353,0.485714285714286,0,0,0.222222222222222,0.189189189189189,0.0540540540540541,0.189189189189189,0.0555555555555556,0.35,0,0.6,0.954545454545455,0,0.125,0.0909090909090909,0.000148825838038473,0.628851467598144,0.101865136298422,0.0616445300618473,0.0173010380622838,0.312131423757372,0,0.0185312285518188,0.0134448270208231,0.107383519445514,0.0656753407682776,0,0.0740838155356829,0.262537700778565,0.0951156812339332,0,0.0802741067058246,0,0.181058559852882,0.913186813186813,0.0436567164179104,0.193318891807625,0
"130","T074",2001,74,"Gore District",0.166787264833574,0,0.505806451612903,0.148390390906093,0.00773893325099586,0.304347826086957,0.157894736842105,0.285714285714286,0.818181818181818,0.916666666666667,0.866666666666667,0.111111111111111,0.0714285714285714,0.0716004813477738,0.00873786407597323,0.853658536585366,0.5,0.166666666666667,0,0,0.142857142857143,0.6,0.2,0.8,0,0.037037037037037,0.0506329113924051,0,0.0909090909090909,0,0.5,0.2,0,0.230769230769231,0.210526315789474,0.326923076923077,0.96031746031746,0.333333333333333,0.15,0.333333333333333,0.291666666666667,0.133333333333333,0.9,0.478260869565217,0,0.0714285714285714,0.181818181818182,0.157303370786517,0.5,0.111111111111111,0.277777777777778,0.4,0,0.0909022228515941,0.369565217391304,0.189100459619173,0.011461318051576,0.0522938723131216,0.15311004784689,0.182370820668693,0.0522273425499232,0.023921200750469,0.610687022900763,0.0493494840735756,0,0.102348993288591,0.10718789407314,0.0347222222222222,0,0.0705521472392638,0,0.305310173697271,0,0.0607375271149674,0.173393993442849,0
"131","T075",2001,75,"Invercargill City",0.0491743582522905,0.0306122448979592,0.112878659671687,0.0542705246297756,0.00723940745914473,0.0760869565217391,0.0934579439252336,0.230769230769231,0.142857142857143,1,0.416666666666667,0.225806451612903,0.0689655172413793,0.0915629025332761,0.031007752120383,0.82,0,0.0909090909090909,0.5,0.0163934426229508,0.8,0.352941176470588,0,0.0909090909090909,0.333333333333333,0,0.048951048951049,0.027027027027027,0.0869565217391304,1,0.333333333333333,0.130434782608696,0.25,0.105263157894737,0.291666666666667,0,0,0.153846153846154,0.0454545454545455,0.444444444444444,0.214285714285714,0.222222222222222,0,0.961538461538462,0,0.294117647058824,0.0606060606060606,0.181818181818182,0.166666666666667,0.384615384615385,0.130434782608696,0.025,0.32258064516129,0.00184318846615606,0.148550900529152,0.279707768003578,0.000816326530612314,0.0542448614834673,0.0849601141448862,0.0483420593368238,0,0,0.163683398005591,0.0257432141318396,0.0627511226660364,0.0625553535636041,0.0848432307470019,0.0681632653061225,0,0.0450958286358512,0,0.529473408435944,0,0.026948989412897,0.0455126899514917,0
"132","T076",2001,76,"Auckland",0.0155126260610415,0,0.00523806083375479,0,0.00663972406559137,0.423671538396553,0.397360075426416,0.632,0.0350145894122551,0.0286806883365201,0.0134739308728764,0.0650644783118406,0.0220417633410673,0.0636821051751293,0.00926966292030678,0.943396226415094,0.2,0.572390572390572,0.119047619047619,0.0792141951837769,0.0311804008908686,0,0,0.0323033707865169,0.0315985130111524,0.0267833465924158,0,0.00637723816531764,0,0.0588235294117647,0.0204081632653061,0.00572363041700736,0.018348623853211,0,0.666666666666667,0.176470588235294,0.644927536231884,0.0208333333333333,0.00277777777777778,0.0984848484848485,0.0482456140350877,0,0.0446428571428571,0.25,0.00869565217391304,0.0563380281690141,0.0891089108910891,0.0636363636363636,0.0547945205479452,0.021505376344086,0.0321637426900585,0,0.0340909090909091,0.000657057620927623,0,0.000395504646639275,0,0.0330077563918415,0.0208898046398046,0.0170590951061865,0,0.0118285586392122,0,0.0480971843778384,0.0336336528221512,0.00461137646547983,0,0.0241574585635359,0.0376028037383178,0.0312988505747127,0.00169620391269068,0.351971838171522,0,0.1133,0.0140081569223468,0.219512195121951
"133","T001",2002,1,"Far North District",0.125989675421966,0.0797413793103448,0.255747126436782,0.0647955977836592,0.0448506861532913,0.533697632058288,0.506024096385542,0.380952380952381,0.015625,0.733333333333333,0.413793103448276,0.150943396226415,0.0441176470588235,0.100921273031826,0.00947281729506665,0.952380952380952,0.333333333333333,0.1875,0,0,0.166666666666667,0.181818181818182,0.162162162162162,0.277777777777778,0.333333333333333,0.0535714285714286,0.115044247787611,0.1125,0.0731707317073171,0.125,0.285714285714286,0,0.357142857142857,0.0606060606060606,1,0.714285714285714,0.615384615384615,0,0.2,0.16,0.166666666666667,0.375,0.037037037037037,0.576923076923077,0,0,0,0.0512820512820513,0.0632911392405063,0.25,0.263157894736842,0.315789473684211,0.342857142857143,0.0245163001967833,3.63035395157536e-06,0.430181283684468,0.0560328726186029,0.0847709696609162,0.0256628144119647,0.049318533089785,0,0.0228158390949088,0.393750810320239,0.195819581958196,0.15045045045045,0.08594773760888,0.0988253996290736,0.190812720848057,0.03749383325111,0.0506450071667463,0.0252480705622933,0.754455445544555,0.0602544910179641,0.206683971447112,0.177830520343024,0.00784313725490283
"134","T002",2002,2,"Whangarei District",0.0991147849882981,0.0570719602977667,0.106408227848101,0.0635174087053895,0.0348790179317055,0.559259259259259,0.478651685393258,0.777777777777778,0.0505836575875486,0,0.0714285714285714,0.118279569892473,0.0568181818181818,0.136826664493521,0.0345508390918065,1,0.333333333333333,0.535714285714286,0,0.0267379679144385,0.391304347826087,0,0.102564102564103,0,0,0,0.0987261146496815,0.0252100840336134,0.0454545454545455,0.166666666666667,0,0,0,0.0727272727272727,0.777777777777778,0.4,0.421052631578947,0.117647058823529,0.0606060606060606,0.4,0,0.117647058823529,0.0909090909090909,0.764705882352941,0.214285714285714,0,0.333333333333333,0,0.117647058823529,0.0740740740740741,0.105263157894737,0.166666666666667,0.339622641509434,0.0211327998568539,0.0018582305528788,0.637456786412145,0.0482664233576643,0.110365693238621,0.0174406475570576,0.0639104698483167,0.0922554173612001,0.00602703555950987,0.121155172823941,0.0627461510920158,0.0859939996841939,0.0643609873399816,0.180266693203304,0.119351894112278,0.0320141164608016,0.0186442063946356,0.0332909979602048,0.55732946298984,0,0.0676691729323309,0.150108367334852,0.0722891566265055
"135","T003",2002,3,"Kaipara District",0.147453170145765,0.141975308641975,0.21067548417572,0.217797931132209,0.032645697019124,0.190140845070423,0.0454545454545455,0.285714285714286,0.0238095238095238,0.5,0.142857142857143,0.152173913043478,0.03125,0.11673016972636,0.0182632668529653,0.984210526315789,1,0.285714285714286,0.5,0.0114942528735632,0.0909090909090909,0,0,0.714285714285714,0,0,0.172661870503597,0.108108108108108,0,0.333333333333333,0.5,0.333333333333333,0.333333333333333,0.222222222222222,0.636363636363636,0.375,0.432432432432432,0.25,0.025,0,0.222222222222222,0.473684210526316,0.333333333333333,0,0.333333333333333,0.454545454545455,0.0833333333333333,0.163636363636364,0,0.176470588235294,0.555555555555556,0.230769230769231,0,0.0148189376138557,0,0.0868847951608469,0.163586584531143,0.140283633576083,0.0789425371764274,0.0390946502057613,0.0384275618374558,0.0257879656160458,0.187428417435828,0.129821260583255,0.0583424209378408,0.0722772277227722,0.0946050096339114,0.0629251700680272,0.0297397769516729,0.0319148936170213,0.0104384133611691,0.47308868501529,0,0.0957446808510639,0.223965657034313,0.0741573033707864
"136","T011",2002,11,"Thames-Coromandel District",0.169978284473399,0.0621468926553672,0.216393442622951,0.0608600161831002,0.0525980622648134,0.570194384449244,0.56144578313253,0.727272727272727,0.0185185185185185,0.714285714285714,0.818181818181818,0.214285714285714,0.0212765957446809,0.107165706973768,0.0328603434004063,0.941176470588235,0,0.1875,0.25,0.0224719101123595,0.5,0,0.114285714285714,0,0,0,0.133802816901408,0,0.136363636363636,0.142857142857143,0,0.142857142857143,0.5,0.0588235294117647,0.714285714285714,0.5,0.71830985915493,0.0909090909090909,0,0.181818181818182,0,0.125,0.68,0.548387096774194,0.5,0.25,0.363636363636364,0.032258064516129,0.130434782608696,0,0.164383561643836,0,0,0.0178328884840484,0.000748922651038998,1,0.477095516569201,0.105127378265076,0,0.135328271549799,0.123163051084675,0.0290208241027914,0.668927589367553,0.119725220804711,0.0278520849724626,0.12694569353165,0.125079974408189,0.143231441048035,0.0848999393571862,0.155688622754491,0.0378023386192536,0.825985173624659,0.0424242424242424,0.108200455580866,0.237156561790959,0.755555555555555
"137","T012",2002,12,"Hauraki District",0.210073493816838,0.0476190476190476,0.183510638297872,0.139919995293841,0.0282048776053684,0.314102564102564,0.282608695652174,0.5,0.0327868852459016,0.761904761904762,0.684210526315789,0.16,0.06,0.190277777777778,0.0128554733191603,0.939393939393939,0.666666666666667,0,0,0,1,0.75,0.181818181818182,0,0.25,0.0689655172413793,0.0495049504950495,0.1875,0,0.5,0.666666666666667,0.166666666666667,0.333333333333333,0.222222222222222,0.576923076923077,0.0833333333333333,0.483870967741935,0.852941176470588,0.333333333333333,0.285714285714286,0.6,0.0666666666666667,0.285714285714286,0.264705882352941,0,0.133333333333333,0.285714285714286,0,0.1,1,0.0816326530612245,0.333333333333333,0.333333333333333,0.188831500392988,0,0.319296040226273,0.10814606741573,0.163903363334912,0.0560210677519751,0.0944835680751174,0.12090530077427,0.0208266581223966,0.134796881411572,0.193142057382785,0.0728077232502011,0.104534973097617,0.0747799067840497,0.0580964153275649,0.0381679389312977,0.18274415817855,0.230574857864814,0.522921214526692,0.0129390018484288,0,0.27614417409394,0.0533333333333334
"138","T013",2002,13,"Waikato District",0.159915255587237,0.0521472392638037,0.150351887396033,0.103785050785658,0.0268152008701474,0.152112676056338,0.0982286634460548,0.2,0.0592592592592593,0.05,0.0454545454545455,0.106194690265487,0.037037037037037,0.103914499098635,0.0222367557910054,1,0.333333333333333,0,0,0,0.16,0.172413793103448,0.037037037037037,0,0.2,0.0266666666666667,0.0889370932754881,0.0463576158940397,0,0.2,0.0454545454545455,0,0.181818181818182,0.0181818181818182,0.676470588235294,0.366666666666667,0.230769230769231,0.0810810810810811,0.0194805194805195,0.347826086956522,0,0.2,0.4,0.285714285714286,0.555555555555556,0.0731707317073171,0.323529411764706,0.272727272727273,0.0149253731343284,0.0666666666666667,0.0434782608695652,0.222222222222222,0,0.0386348764076718,0.000248425254318527,0.213140604467805,0.112903225806452,0.126693980460132,0.207687338501292,0.056550424128181,0.456524894759762,0.0203081232492997,0.100482557555042,0.0577422948384701,0.0683716075156576,0.0749105109013993,0.269243568411622,0.0533088235294118,1,0,0.0179806362378977,0.214828605427815,0.0060938452163315,0.0570125427594071,0.272816135531067,0.84
"139","T015",2002,15,"Matamata-Piako District",0.182319410047456,0.103448275862069,0.194610778443114,0.194216512785375,0.0253281405875085,0.289156626506024,0.0706319702602231,0.545454545454545,0.0357142857142857,0.625,0.230769230769231,0.173913043478261,0.0666666666666667,0.137012987012987,0.0168539325866368,0.941780821917808,0.5,0.133333333333333,0.5,0,0.111111111111111,0.230769230769231,0,0,0,0,0.113513513513514,0,0.0625,1,0.25,0.363636363636364,0.125,0.0526315789473684,0.636363636363636,0.142857142857143,0.225806451612903,0.166666666666667,0.136363636363636,0.175,0.75,0.1,0.125,0.1,0.142857142857143,0.263157894736842,0.206896551724138,0.210526315789474,0.133333333333333,0.0967741935483871,0.428571428571429,0.833333333333333,0.15,0,0.555021367521368,0.260864345738295,0.237631046533015,0.10387323943662,0.177727932444914,0.0906752411575563,0.0987907825690167,0.0233730966928523,0.091830805297854,0.218639262934089,0.074,0.0936311787072243,0.0479539641943734,0.0225155279503106,0.0952130457653867,0.0580357142857143,0.0334515965534718,0.502831550505238,0.0099009900990099,0.109022556390977,0.235343242641746,0.0940397350993374
"140","T016",2002,16,"Hamilton City",0.0633479167467783,0.00650406504065041,0.148544087491456,0.0656641819983627,0.0302324248336034,0.26695652173913,0.243079584775087,0.454545454545455,0.0671785028790787,0.0465116279069767,0.0564102564102564,0.114649681528662,0.0357142857142857,0.101530763895769,0.0535838551148225,0.857142857142857,0,0.615384615384615,0.25,0,0.516129032258065,0,0.0518518518518519,0.241379310344828,0.25,0.05,0.0383275261324042,0,0,0.4,0.0769230769230769,0.0514705882352941,0.1,0,0.358490566037736,0.06,0.161290322580645,0.038961038961039,0.0232558139534884,0.12,0.193548387096774,0.0980392156862745,1,0.801587301587302,0,0.269230769230769,0.112359550561798,0.164383561643836,0.0357142857142857,0.148148148148148,0.1875,0.216867469879518,0.409090909090909,0,0,0.434603530400673,0.33176116407426,0.10373165185032,0.0399059764400735,0.0694453560879554,0.0506099304890636,0,0.106267203385785,0.106124035643801,0.054325248106914,0.0639467849223947,0.0353575184016825,0.0620123537061118,0.0387242929453825,0.0468384690151575,0.0197352890259833,0.808865860679332,0.0379456664878311,0.190623072177668,0.0865388015890792,0.11404958677686
"141","T017",2002,17,"Waipa District",0.161477342076607,0.0305555555555556,0.140340575455079,0.073352940251325,0.0254154454888863,0.221238938053097,0.106329113924051,0.769230769230769,0.0481927710843374,0,0.0285714285714286,0.126984126984127,0.04,0.156001326259947,0.0190562613430127,0.978142076502732,0,0.388888888888889,0.2,0,0.0869565217391304,0.13953488372093,0.0645161290322581,0,0.125,0.040650406504065,0.0833333333333333,0.0660377358490566,0,0,0,0.0232558139534884,0.12,0,0.3125,0,0.125,0.0714285714285714,0.082089552238806,0.075,0.0666666666666667,0.0476190476190476,0.454545454545455,0.8,0.0909090909090909,0.416666666666667,0.166666666666667,0.875,0.027027027027027,0.222222222222222,0.0862068965517241,0.205882352941176,0.135135135135135,0.0322247084014316,0.709831371301304,0.255170837618558,0.079520697167756,0.141110295915872,0.0463230571612074,0.0732612055641422,0.0385505787619527,0.0325152899280018,0.178919228565973,0.0845302566517542,0,0.0884116850454633,0.00898757599788527,0.0041666666666667,0.0875267665952891,0.091566265060241,0.0551629950715516,0.539483117681199,0.0630150266602036,0.155038759689922,0.261592064454373,0.100000000000001
"142","T018",2002,18,"Otorohanga District",0.294550063371356,0.303370786516854,0.564848484848485,0.436383308002335,0.0257615924332428,0.368932038834951,0.240740740740741,0.5,0.212121212121212,0.756756756756757,0.810344827586207,0.115384615384615,0.0289855072463768,0.0167950999407231,0.059734210110974,0.9375,0.5,0.25,0,0.117647058823529,0.25,0.8,0.666666666666667,0.2,0.5,0.04,0.2125,0.294117647058824,0.2,1,0.5,0.166666666666667,0.333333333333333,0.111111111111111,0.827586206896552,0.2,0.318181818181818,0.5,0.037037037037037,0.166666666666667,0.571428571428571,0.375,0.285714285714286,0.25,0.12,0.302325581395349,0.375,0.571428571428571,0.244444444444444,0.333333333333333,0.466666666666667,0,0.375,0.0216277605633804,0.377329192546584,0.276646706586826,0.0876795162509448,0.146368715083799,0.0525624178712221,0.0647690967179784,0.0869912210694334,0.0475737392959086,0.274128440366972,0.359797297297297,0.128019323671498,0.109860248447205,0.172928927116342,0.156716417910448,0.135254988913526,0.174430128840436,0.095016611295681,0.406043839114705,0.238317757009346,0.615384615384615,0.317118232807966,0.0791044776119402
"143","T019",2002,19,"South Waikato District",0.279857427333121,0.157142857142857,0.857244825124911,0.183457096577403,0.0150433076135484,0.0303030303030303,0,0,0.476190476190476,0.764705882352941,0.705882352941177,0.1,0.0555555555555556,0.0870165745856354,0,0.918918918918919,1,1,0,0.0588235294117647,0.6,0.5625,0.111111111111111,0.428571428571429,0.5,0.0222222222222222,0.111111111111111,0.333333333333333,0.142857142857143,1,0.75,0.333333333333333,0.333333333333333,0,0.833333333333333,0,0.833333333333333,0.0631578947368421,0.625,0.625,0.916666666666667,0.466666666666667,0,0.348837209302326,0.454545454545455,0.142857142857143,0.833333333333333,0.263157894736842,0.333333333333333,0.227272727272727,0.0555555555555556,0.384615384615385,0.212121212121212,0.0192581463897132,0.718538640647522,0.55307855626327,0.189189189189189,0.216597077244259,0.905905623057361,0.0904761904761904,0.212847555129434,0,0.653937620049392,0.0935109795213422,0.0537060301507537,0.134112519809826,0.238066095471236,0.114840989399293,0.358744394618834,0.0539074960127592,0.139569413511507,0.319885232462818,0,0.698924731182796,0.332744499690392,0.0760330578512394
"144","T020",2002,20,"Waitomo District",0.200420609884332,0.179487179487179,0.19047619047619,0.12330308698371,0.0192886057601739,0.557377049180328,0.65,0.571428571428571,0.826086956521739,0.884615384615385,0.75,0.303030303030303,0.0408163265306122,0.113734325862069,0.0143236624612882,1,0,0.5,0,0.125,0.8,0.4,0.166666666666667,0,1,0.0666666666666667,0.180327868852459,0,0.4,0.5,1,0.5,0.5,0.25,1,0.04,0.181818181818182,0.153846153846154,0.285714285714286,0.0833333333333333,0.25,0.384615384615385,0.8,0.326923076923077,0.8,0.0760869565217391,0.142857142857143,0.333333333333333,0.166666666666667,0.6,0.454545454545455,0.266666666666667,0.142857142857143,0.0117520799195747,0.300770511480234,0.794642857142857,0.163538873994638,0.228337236533958,0.0923988153998026,0.164251207729469,0.139082058414465,0.00893255917820468,0.177070352328084,0.134254143646409,0.0824607329842932,0.104785190359762,0.0275602409638554,0.159420289855072,0.0884057971014493,0.156706507304117,0.0463215258855586,0.725139523084729,0.0516129032258064,0,0.203381056531933,0.0873417721518987
"145","T021",2002,21,"Taupo District",0.114708767627223,0.0786106032906764,0.150438169425511,0.102859685960425,0.259378064304796,0.689189189189189,0.668730650154799,0.428571428571429,0.0289855072463768,0.75,0.642857142857143,0.2,0.0512820512820513,0.104513584574934,0.0465022243278602,0.930232558139535,0,0.0588235294117647,0.25,0.0963855421686747,0.5,0.25,0.24,0.0454545454545455,0,0.0106382978723404,0.0864864864864865,0.10958904109589,0.129032258064516,0.666666666666667,0.125,0.142857142857143,0.181818181818182,0.0689655172413793,0.181818181818182,0.567307692307692,0.375,0.260869565217391,0.152777777777778,0,0.222222222222222,0.375,0.625,0.88,0.25,0.136363636363636,0.125,0.0588235294117647,0.162162162162162,0.206896551724138,0.170731707317073,0.214285714285714,0.1,0,0.339253577855857,0.374924653405666,0.219626168224299,0.176727074533315,0.00280440546604122,0.07382375877307,0.0290095317032739,0.0263734076433122,0.36768384192096,0.172688422688423,0.144151240645924,0.0944835680751173,0.0186112920194379,0.123707902634211,0.203193832599119,0.0766855378281009,0.0609718353450944,0.364510859701131,0.0100143061516452,0.293168554754549,0.149473710752964,0.138461538461539
"146","T022",2002,22,"Western Bay of Plenty District",0.109490565143182,0.101359703337454,0.080667247603635,0.0215175711505157,0.340483780021077,0.326693227091633,0.273755656108597,0.384615384615385,0.0625,0.25,0.0555555555555556,0.137931034482759,0.0476190476190476,0.136086791016368,0.0306829429271769,0.796116504854369,0.333333333333333,0.25,0.25,0,0.0909090909090909,0.0540540540540541,0.0740740740740741,0.166666666666667,0,0,0.128712871287129,0.0545454545454545,0.0606060606060606,0.5,0.0714285714285714,0,0,0,0.02,0.210526315789474,0.0833333333333333,0.136363636363636,0.00970873786407767,0.121212121212121,0.238095238095238,0.0681818181818182,0.818181818181818,0.075,0.333333333333333,0.727272727272727,0.09375,0.0701754385964912,0.6,0.342105263157895,0.285714285714286,0.625,0.2,0,0.0476810838978635,0.107620204825551,0.0442088417683536,0.0954760652288269,0.158550167054774,0.178470254957507,0.191389227819418,0.0177827174215059,0.307172779345131,0.0996386164171399,0.0560287715313269,0.0425136176431514,0.104225009131864,0.0637027206370272,0.253414264036419,0,0,0.291336936721713,0.0269196306829249,0.0751295336787565,0.164556852998958,0.421052631578948
